Country,Position,Track Name,Artist,Streams,URL
vietnam,137,Yummy,Justin Bieber,3383,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
vietnam,138,Sunday Best,Surfaces,3383,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
vietnam,139,Dancing With A Stranger (with Normani),Sam Smith,3369,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
vietnam,140,Blueberry Faygo,Lil Mosey,3366,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
vietnam,141,Perfect,Ed Sheeran,3356,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
vietnam,142,Em Mới Là Người Yêu Anh (Acoustic Version),MIN,3348,https://open.spotify.com/track/7En09qd0YkvVkWPoZ6jqmz
vietnam,143,Lac Nhau Co Phai Muon Doi. - Original,ERIK,3347,https://open.spotify.com/track/2Gt0kVB7kHnJZi0GTJe4Qm
vietnam,144,Daisies,Katy Perry,3328,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
vietnam,145,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,3322,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
vietnam,146,Em Khong The,Tien Tien,3320,https://open.spotify.com/track/6UgaKUJSO0Xp47x6pL1LaA
vietnam,147,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,3302,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
vietnam,148,Lời Yêu Em,Vũ.,3298,https://open.spotify.com/track/7zKDCM8YoeC3tqHV5ZmFuy
vietnam,149,I Don't Care (with Justin Bieber),Ed Sheeran,3292,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
vietnam,150,Lam Moi Toi Ngoi Khong,Hoang Thuy Linh,3280,https://open.spotify.com/track/01WDJ9gcaXFuNzY5ir9CaE
vietnam,151,Blank Space,Taylor Swift,3257,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
vietnam,152,Shape of You,Ed Sheeran,3247,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
vietnam,153,Circles,Post Malone,3241,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
vietnam,154,Filter,BTS,3232,https://open.spotify.com/track/0ono6UCNVZ1XqOm6j78Blu
vietnam,155,Say So (feat. Nicki Minaj),Doja Cat,3208,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
vietnam,156,Hôm Nay Tôi Buồn,Phùng Khánh Linh,3194,https://open.spotify.com/track/5ccdGTzOHdkDUJMDFhyCjP
vietnam,157,Daechwita,Agust D,3192,https://open.spotify.com/track/0H4ugk6rhnXmTl47ayy9O5
vietnam,158,lovely (with Khalid),Billie Eilish,3189,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
vietnam,159,Do You Love Me,Stephanie Poetri,3176,https://open.spotify.com/track/1rbjic9uKr1p6nxnjLDHN6
vietnam,160,My Time,BTS,3149,https://open.spotify.com/track/4vTgx6h4seHvkuFh84JXYP
vietnam,161,Don't Know What To Do,BLACKPINK,3132,https://open.spotify.com/track/1TaQciB8qqRZ9fxWGhS65X
vietnam,162,Believer,Imagine Dragons,3130,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
vietnam,163,Lạc Trôi,Sơn Tùng M-TP,3104,https://open.spotify.com/track/4pWF7uyalOeveT6oansXmy
vietnam,164,Phút Ban Đầu,Vũ.,3097,https://open.spotify.com/track/3LGNVNZeEIUwdzDvnUO73V
vietnam,165,WANNABE,ITZY,3093,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
vietnam,166,Sweet Night,V,3081,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
vietnam,167,Đưa Nhau Đi Trốn (Chill Version),Đen,3079,https://open.spotify.com/track/1Axzkl935WrIsBwDqk90yQ
vietnam,168,Forever (feat. Post Malone & Clever),Justin Bieber,3072,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
vietnam,169,Who (feat. BTS),Lauv,3065,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
vietnam,170,Euphoria,BTS,3062,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
vietnam,171,Nếu Anh Đi,Mỹ Tâm,3041,https://open.spotify.com/track/1aw1KeS9sT1mKPzs2hfqCz
vietnam,172,Like That (feat. Gucci Mane),Doja Cat,3040,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
vietnam,173,If I Can't Have You,Shawn Mendes,3027,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
vietnam,174,Dusk Till Dawn - Radio Edit,ZAYN,2988,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
vietnam,175,Nụ Cười,Rhymastic,2959,https://open.spotify.com/track/31Rxc3kfQjI7WpaRKskQs2
vietnam,176,Nắng Ấm Xa Dần - Onionn Remix,Sơn Tùng M-TP,2956,https://open.spotify.com/track/3hIM9i6CkNDgvh0SbIgss2
vietnam,177,everything i wanted,Billie Eilish,2947,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
vietnam,178,Người Hãy Quên Em Đi,Mỹ Tâm,2938,https://open.spotify.com/track/1rJyVbXb3njXbN3lokllKf
vietnam,179,Friends,BTS,2931,https://open.spotify.com/track/7w05lsU2VLSeiT8Nukrv5M
vietnam,180,Beautiful People (feat. Khalid),Ed Sheeran,2924,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
vietnam,181,Symphony (feat. Zara Larsson),Clean Bandit,2895,https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal
vietnam,182,The Box,Roddy Ricch,2884,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
vietnam,183,Cảm ơn,Đen,2873,https://open.spotify.com/track/2Emlw3C8Rqn9lAen25OItw
vietnam,184,Tìm (Lost) [feat. Mr. A],MIN,2866,https://open.spotify.com/track/4otPckwHKKGxSsIi97TCAD
vietnam,185,Wrap Me In Plastic - Marcus Layton Radio Edit,CHROMANCE,2854,https://open.spotify.com/track/3n2P3ipLt5mPFVaM0fJHNR
vietnam,186,Em Có Còn Dùng Số Này Không,Thái Đinh,2816,https://open.spotify.com/track/7IdqwdeD9kZCMzCNLOSDgo
vietnam,187,HONGKONG12,Nguyễn Trọng Tài,2804,https://open.spotify.com/track/3edMkFV4BwGeqt45bPhzIw
vietnam,188,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2795,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
vietnam,189,Ghé Qua,TaynguyenSound,2792,https://open.spotify.com/track/2Ti4hlta29bCeyrfqVSyQr
vietnam,190,Đi Theo Bóng Mặt Trời,Đen,2781,https://open.spotify.com/track/0g1lSO4QxUCoxpVp0xvDmD
vietnam,191,Call You Mine,The Chainsmokers,2777,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
vietnam,192,If,Vu Cat Tuong,2759,https://open.spotify.com/track/0s7wXifcEHCo9OgELbNv8d
vietnam,193,As If It's Your Last,BLACKPINK,2739,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
vietnam,194,wish you were gay,Billie Eilish,2711,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
vietnam,195,i'm so tired...,Lauv,2710,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
vietnam,196,Nghe Em,Thịnh Suy,2709,https://open.spotify.com/track/5WHuqG7vz4Hy0BU47fPpVp
vietnam,197,Lose You To Love Me,Selena Gomez,2703,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
vietnam,198,Liệu Giờ,2T,2694,https://open.spotify.com/track/6uMNe8s4p6DbVwzkbAK2qu
vietnam,199,vicious (feat. Lil Mosey),Tate McRae,2693,https://open.spotify.com/track/7nIPkUEV3HYE7yzXHvGOVB
vietnam,200,Lửng Lơ,Masew,2693,https://open.spotify.com/track/2Qu80FRL83tdFP6Bnvh1gI
