Country,Position,Track Name,Artist,Streams,URL
global,173,Something Just Like This,The Chainsmokers,649222,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
global,174,Lose You To Love Me,Selena Gomez,648500,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
global,175,No Idea,Don Toliver,648386,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
global,176,El Efecto - Remix,Rauw Alejandro,645064,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
global,177,All Girls Are The Same,Juice WRLD,644445,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
global,178,IDK You Yet,Alexander 23,643623,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
global,179,La Curiosidad,Jay Wheeler,640723,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
global,180,Better Now,Post Malone,640026,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
global,181,21,Polo G,639857,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
global,182,Money In The Grave (Drake ft. Rick Ross),Drake,639484,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
global,183,LA CANCIÓN,J Balvin,636589,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
global,184,No Me Conoce - Remix,Jhay Cortez,635491,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
global,185,El Manual,Anuel AA,633903,https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ
global,186,Make You Mine,PUBLIC,631686,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
global,187,Piece Of Your Heart,MEDUZA,630967,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
global,188,Riptide,Vance Joy,629990,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
global,189,High Hopes,Panic! At The Disco,628920,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
global,190,Closer,The Chainsmokers,627832,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
global,191,Dancing With A Stranger (with Normani),Sam Smith,626341,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
global,192,Like That (feat. Gucci Mane),Doja Cat,625675,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
global,193,Thunder,Imagine Dragons,623745,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
global,194,I'm Yours,Jason Mraz,623540,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
global,195,Wake Me Up,Avicii,622095,https://open.spotify.com/track/3B0irDyS69y5eAz15xV2Ee
global,196,Mr. Brightside,The Killers,620895,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
global,197,Like It Is,Kygo,616407,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3
global,198,Surrender,Natalie Taylor,615992,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
global,199,Let Me Down Slowly,Alec Benjamin,614732,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
global,200,Let Her Go,Passenger,614504,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
