Country,Position,Track Name,Artist,Streams,URL
us,18,Tommy Lee (feat. Post Malone),Tyla Yaweh,592755,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
us,19,Chicago Freestyle (feat. Giveon),Drake,590383,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
us,20,Intentions (feat. Quavo),Justin Bieber,571399,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
us,21,Flex (feat. Juice WRLD),Polo G,571011,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
us,22,GO (feat. Juice WRLD),The Kid LAROI,564293,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
us,23,We Paid (feat. 42 Dugg),Lil Baby,557904,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
us,24,VACATION,Tyga,546855,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK
us,25,Circles,Post Malone,538330,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
us,26,Savage Love (Laxed - Siren Beat),Jawsh 685,526141,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
us,27,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,521657,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
us,28,Life Is Good (feat. Drake),Future,510121,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
us,29,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,500826,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
us,30,Don't Start Now,Dua Lipa,494941,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
us,31,GOOBA,6ix9ine,489626,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
us,32,Righteous,Juice WRLD,480648,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
us,33,Stuck with U (with Justin Bieber),Ariana Grande,470987,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
us,34,Falling,Trevor Daniel,470636,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
us,35,Adore You,Harry Styles,466656,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
us,36,Lucid Dreams,Juice WRLD,466109,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
us,37,goosebumps,Travis Scott,455647,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
us,38,Emotionally Scarred,Lil Baby,452901,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm
us,39,Break My Heart,Dua Lipa,449932,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
us,40,Deep End Freestyle,Sleepy Hallow,446570,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O
us,41,Myron,Lil Uzi Vert,444680,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
us,42,Supalonely,BENEE,444200,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
us,43,Shotta Flow 5,NLE Choppa,432922,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8
us,44,hot girl bummer,blackbear,429358,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
us,45,HIGHEST IN THE ROOM,Travis Scott,428644,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
us,46,Ballin' (with Roddy Ricch),Mustard,427615,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
us,47,ROXANNE,Arizona Zervas,426432,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
us,48,Someone You Loved,Lewis Capaldi,423421,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
us,49,High Fashion (feat. Mustard),Roddy Ricch,414269,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
us,50,Be Kind (with Halsey),Marshmello,400487,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
us,51,Robbery,Juice WRLD,396316,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
us,52,Before You Go,Lewis Capaldi,395489,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
us,53,21,Polo G,390497,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
us,54,Prospect (ft. Lil Baby),iann dior,389549,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt
us,55,SICKO MODE,Travis Scott,382114,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
us,56,Chasin' You,Morgan Wallen,379109,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
us,57,TROLLZ (with Nicki Minaj),6ix9ine,377838,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
us,58,Bandit (with YoungBoy Never Broke Again),Juice WRLD,376343,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
us,59,All Girls Are The Same,Juice WRLD,371304,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
us,60,BLACK PARADE,Beyoncé,370425,https://open.spotify.com/track/2qzUpSVI4NnPyWxbXwumTj
us,61,ily (i love you baby) (feat. Emilee),Surf Mesa,359251,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
us,62,Say So,Doja Cat,355862,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
us,63,BOP,DaBaby,353754,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
us,64,Bleed,A Boogie Wit da Hoodie,353033,https://open.spotify.com/track/5XzombolzpiaOSTdj1W0VS
us,65,Godzilla (feat. Juice WRLD),Eminem,352451,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
us,66,Play Date,Melanie Martinez,350332,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
us,67,Jocelyn Flores,XXXTENTACION,338828,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
us,68,Dance Monkey,Tones And I,337313,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
us,69,In Your Eyes,The Weeknd,328666,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
us,70,I Hope,Gabby Barrett,319893,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo
us,71,everything i wanted,Billie Eilish,316884,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
us,72,COOLER THAN A BITCH (feat. Roddy Ricch),Gunna,315172,https://open.spotify.com/track/5LHHKZOwV8XW4LJP2C64mw
