Country,Position,Track Name,Artist,Streams,URL
switzerland,145,Shotz Fired,Bonez MC,6730,https://open.spotify.com/track/0dy5NFDnx5fuZvE8ZXEX35
switzerland,146,Location (feat. Burna Boy),Dave,6657,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
switzerland,147,Boss Bitch,Doja Cat,6649,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
switzerland,148,Meleğim,Soolking,6542,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
switzerland,149,Thank You [Not So Bad],VIZE,6520,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
switzerland,150,200 km/h,Apache 207,6440,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
switzerland,151,Shababs botten,Pashanim,6368,https://open.spotify.com/track/0H9WHopZ62JeDaGau7REMw
switzerland,152,The Passenger (LaLaLa),LUM!X,6368,https://open.spotify.com/track/2A0CxheiQGQdCiKtOR7jMP
switzerland,153,Ur So F**kInG cOoL,Tones And I,6367,https://open.spotify.com/track/6KiEsqGg0HBOSMflVH7Onx
switzerland,154,2002,Sido,6358,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
switzerland,155,I Don't Care (with Justin Bieber),Ed Sheeran,6336,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
switzerland,156,Lettre à une femme,Ninho,6310,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
switzerland,157,Lucid Dreams,Juice WRLD,6276,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
switzerland,158,Angels Sippen,Symba,6245,https://open.spotify.com/track/0gThlZWwZWkDqRKGOz2CN1
switzerland,159,Blanche,Maes,6194,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
switzerland,160,The Bigger Picture,Lil Baby,6193,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
switzerland,161,Savage,Megan Thee Stallion,6184,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
switzerland,162,If the World Was Ending - feat. Julia Michaels,JP Saxe,6154,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
